Serial,hours_per_day,tot_wellbeing,sex,minority,deprived
1043068,4.5,46,female,0,1
1043069,4.5,63,female,0,1
1043070,7,48,female,0,1
1043071,4,30,female,0,1
1043072,1.5,65,female,0,1
1043073,3.5,45,male,0,0
1043076,6,50,male,0,0
1043078,2,50,male,0,0
1043080,6.5,39,male,0,0
1043081,4,51,male,0,0
1043082,7,53,male,0,0
1043083,4,48,male,0,0
1043084,1.5,49,male,0,0
1043085,3,45,male,1,0
1043088,4,64,male,0,0
1043089,5,27,male,0,0
1043090,1.5,64,male,0,0
1043094,2,35,male,0,0
1043095,3.5,50,male,0,0
1043103,1.5,43,male,0,0
1043106,5.5,50,male,0,0
1043108,1.5,54,male,0,0
1043113,2.5,54,male,0,0
1043116,4,48,male,0,0
1043117,1.5,56,male,0,0
1043123,3,36,male,0,0
1043124,7,52,male,1,0
1043126,1.5,53,male,0,0
1043128,4.5,51,male,0,0
1043129,7,55,male,0,0
1043133,4,55,male,0,0
1043134,2,62,male,1,1
1043135,3.5,55,male,1,1
1043136,7,45,male,1,1
1043137,3,41,male,1,1
1043138,3.5,41,male,1,1
1043141,2,50,male,1,1
1043147,2.5,38,male,1,1
1043148,2,47,male,1,1
1043152,6,59,male,1,1
1043153,4.5,47,male,1,1
1043154,4.5,51,male,1,1
1043158,7,49,female,0,1
1043160,3,34,female,0,1
1043162,2,48,female,0,1
1043163,2.5,36,female,0,1
1043164,6,30,female,0,1
1043166,4,39,female,0,1
1043169,7,47,female,0,1
1043170,2,32,female,0,1
1043171,3.5,63,female,0,1
1043172,7,54,female,0,1
1043174,6,38,female,0,1
1043175,1.75,57,female,0,1
1043176,5,35,female,0,1
1043177,7,49,female,0,1
1043178,2.5,51,female,0,1
1043180,1.5,46,female,0,1
1043181,2.5,41,female,0,1
1043183,7,29,female,0,1
1043184,3.5,32,female,0,1
1043185,3.5,56,female,0,1
1043186,4,54,female,0,1
1043188,4,46,female,0,1
1043190,4,40,female,0,1
1043192,2.75,55,female,1,1
1043193,6.5,51,female,0,1
1043194,5,37,female,0,1
1043195,4,47,female,0,1
1043196,7,52,female,0,1
1043197,5,34,female,0,1
1043199,1.5,56,female,0,1
1043204,5,40,female,0,1
1043205,6,27,female,1,1
1043207,6.5,53,female,0,1
1043208,7,35,female,0,1
1043211,7,42,female,0,1
1043213,1.5,45,female,0,1
1043214,7,57,female,0,1
1043215,4,47,female,0,1
1043216,6,50,female,0,1
1043217,2,50,female,0,1
1043219,7,52,female,0,1
1043220,3.5,53,female,0,1
1043221,7,31,female,0,1
1043222,7,14,female,0,1
1043223,5,28,female,0,1
1043225,6.5,56,female,0,1
1043226,6,42,female,0,1
1043229,7,37,female,0,1
1043230,6.5,52,female,0,1
1043231,4,52,female,0,1
1043232,4,52,female,0,1
1043235,6.5,37,female,0,1
1043237,6,42,female,0,1
1043238,4,39,female,0,1
1043239,7,66,female,0,1
1043240,7,44,female,0,1
1043241,5.5,49,female,0,1
1043243,7,42,female,0,1
1043244,5.5,42,female,0,1
1043247,2.5,48,female,0,1
1043249,5.5,41,female,0,1
1043250,7,46,female,0,1
1043252,6,37,female,0,1
1043253,5,46,female,0,1
1043254,7,50,female,0,1
1043255,7,35,female,0,1
1043256,4.5,54,female,0,1
1043257,7,23,female,0,1
1043258,7,50,female,0,1
1043259,4.5,57,female,0,1
1043263,4.5,33,female,0,1
1043264,2.5,58,female,0,1
1043266,5,57,male,1,0
1043267,4,48,male,0,0
1043269,7,54,male,1,0
1043270,3,54,male,1,0
1043272,2.5,38,female,0,0
1043273,7,41,female,0,0
1043275,3.5,39,female,0,0
1043278,6.5,33,female,0,0
1043279,7,43,female,0,0
1043281,6,55,female,0,0
1043282,3,37,female,0,0
1043283,7,45,female,1,0
1043285,6,64,female,1,1
1043286,5,14,female,1,1
1043287,6,30,female,1,1
1043290,6,42,female,1,1
1043291,2,54,female,1,1
1043292,7,23,female,1,1
1043293,4.5,37,female,1,1
1043294,3.5,39,female,1,1
1043297,7,43,female,1,1
1043298,3,47,female,1,1
1043299,6.5,38,female,1,1
1043300,2.5,49,female,1,1
1043302,6.5,54,female,1,1
1043304,5,39,female,1,1
1043305,4.5,46,female,1,1
1043306,5,42,female,1,1
1043307,4,58,female,1,1
1043308,4.5,45,male,1,1
1043310,5,40,female,1,1
1043312,2.5,57,female,1,1
1043313,7,30,female,1,1
1043315,5,48,female,1,1
1043317,6,48,female,1,1
1043318,7,54,female,1,1
1043322,3.5,43,female,1,1
1043323,6.5,36,female,1,1
1043324,3.5,50,female,1,1
1043325,5.5,58,female,1,1
1043326,4.5,49,female,1,1
1043327,5,29,female,1,1
1043328,7,34,female,1,1
1043329,3,47,female,1,1
1043330,7,59,female,1,1
1043332,3,40,female,1,1
1043333,6,56,female,1,1
1043334,4,41,female,1,1
1043335,7,47,female,1,1
1043337,3,51,female,1,1
1043341,5,51,female,1,1
1043343,3.5,49,female,1,1
1043348,7,29,female,1,1
1043349,6.5,56,female,1,1
1043351,6,42,female,1,1
1043352,7,45,female,1,1
1043353,6,42,female,1,1
1043354,3,47,female,1,1
1043355,6,37,female,1,1
1043359,5.5,60,female,1,1
1043361,3.5,38,female,1,1
1043362,7,40,female,1,1
1043364,3.5,48,female,1,1
1043365,4.5,57,female,0,1
1043366,6,59,female,1,1
1043367,5,29,female,1,1
1043369,5.5,35,female,1,1
1043371,6.5,37,female,1,1
1043372,5.5,50,female,1,1
1043373,7,51,female,1,1
1043374,7,38,female,1,1
1043375,2,33,female,1,1
1043376,5.5,27,female,1,1
1043377,3,59,female,1,1
1043378,6.5,49,female,1,1
1043380,2,44,female,1,1
1043381,7,56,female,1,1
1043382,6,49,female,1,1
1043383,4.5,47,female,0,1
1043384,6.5,54,female,1,1
1043385,2.5,47,female,1,1
1043387,6.5,37,female,1,1
1043390,3.5,51,female,1,1
1043391,3,38,female,1,1
1043393,7,38,female,1,1
1043395,4.5,57,female,1,1
1043396,6.5,42,female,1,1
1043397,6.5,49,female,1,1
1043398,3.5,65,female,1,1
1043399,6.5,48,female,1,1
1043400,2.5,47,female,1,1
1043403,5.5,36,female,1,1
1043405,3.5,41,female,1,1
1043413,6,39,female,1,1
1043415,5.5,51,female,1,1
1043417,3,52,female,1,1
1043419,1.5,47,female,1,1
1043420,6,42,female,1,1
1043421,6,32,female,1,1
1043422,6,52,female,1,1
1043424,7,29,female,1,1
1043426,4,55,female,1,1
1043427,2,32,female,0,0
1043429,6,42,female,1,1
1043430,4,53,female,1,1
1043433,5,32,female,1,1
1043435,3.5,50,female,1,1
1043436,5,46,female,1,1
1043437,2,53,female,1,1
1043438,3.5,35,female,1,1
1043439,1.5,43,female,1,1
1043440,1.5,34,female,1,1
1043441,4.5,44,female,1,1
1043442,6,40,female,1,1
1043443,2.5,45,female,1,1
1043445,4.5,47,female,1,1
1043446,6.5,41,female,1,1
1043447,2.5,51,female,1,1
1043448,4.5,46,female,1,1
1043451,3,48,female,1,1
1043453,6,52,female,1,1
1043455,4,41,female,1,1
1043456,2,55,female,1,1
1043458,3.5,47,female,1,1
1043462,5,53,female,1,1
1043463,7,49,female,1,1
1043465,6,35,female,1,0
1043468,4.5,26,female,1,0
1043469,4.5,59,female,1,0
1043470,7,50,female,1,0
1043472,7,33,female,1,0
1043473,1.5,48,male,1,1
1043474,1.5,44,male,1,1
1043476,2.5,61,male,1,1
1043477,3,52,male,1,1
1043480,3.5,52,male,1,1
1043482,1.5,63,male,1,1
1043483,4,47,male,1,1
1043485,4,49,male,1,1
1043486,7,37,male,1,1
1043488,1.5,54,male,1,1
1043489,1.5,53,male,1,1
1043490,1.5,45,male,1,1
1043491,2.5,54,male,1,1
1043493,1.5,59,male,1,1
1043494,6,45,male,1,1
1043498,6.5,49,male,1,1
1043500,2.5,41,male,1,1
1043503,5.5,32,male,1,1
1043504,7,53,male,1,1
1043505,7,46,male,1,1
1043506,4.5,51,male,1,1
1043507,1.25,59,male,1,1
1043509,1.5,49,male,1,1
1043510,2.5,52,male,1,1
1043511,7,62,male,0,1
1043512,4.5,48,male,1,1
1043515,3,42,male,1,1
1043516,2,51,male,1,1
1043518,6,42,male,1,1
1043523,2.5,59,male,1,1
1043524,2.5,44,male,1,1
1043525,7,58,male,1,1
1043526,7,43,male,1,1
1043527,2.5,64,male,1,1
1043529,3,67,male,1,1
1043530,2,51,male,1,1
1043533,2,52,male,1,1
1043534,3.5,45,male,1,1
1043535,2,40,male,1,1
1043536,6,63,male,1,1
1043537,6.5,59,male,1,1
1043538,1.5,48,male,1,1
1043539,2.5,52,male,1,1
1043540,2.5,52,male,1,1
1043541,2.5,54,male,1,1
1043542,3,51,male,1,1
1043549,5,39,male,1,1
1043551,5.5,27,male,1,1
1043552,2,57,male,1,1
1043553,2.5,48,male,1,1
1043554,4.5,66,male,1,1
1043555,2.5,47,male,1,1
1043556,4,47,male,1,1
1043561,2,53,male,1,1
1043562,1.5,56,male,1,1
1043564,5.5,47,male,1,1
1043565,5,49,male,1,1
1043567,1.5,58,male,1,1
1043571,5,50,male,1,1
1043575,3,34,male,1,1
1043576,1.25,57,male,1,1
1043578,6.5,41,male,1,1
1043580,5.5,55,male,1,1
1043581,5,40,male,1,1
1043583,3.5,40,male,1,1
1043587,7,55,male,1,1
1043589,1.5,50,male,1,1
1043590,7,53,male,1,1
1043591,6,48,male,1,1
1043593,3,38,male,1,1
1043594,7,33,male,1,1
1043596,1.5,55,male,1,1
1043598,2.5,49,male,1,1
1043599,6,58,male,1,1
1043602,3.5,48,male,1,1
1043603,5,39,male,1,1
1043605,2,43,male,0,0
1043606,5,42,male,0,0
1043607,7,61,male,0,0
1043609,1.5,54,male,0,0
1043611,4,47,male,0,0
1043612,6.5,35,male,0,0
1043613,1.5,55,male,0,0
1043614,5,38,female,0,1
1043615,4.5,44,female,0,1
1043616,1.5,37,female,0,1
1043617,2,52,female,0,1
1043620,1.5,41,female,1,1
1043621,7,44,female,0,1
1043624,3,51,female,0,1
1043625,1.5,47,female,0,1
1043626,6.5,51,female,0,1
1043627,4.5,57,female,0,1
1043629,3.5,54,female,0,1
1043630,2,61,female,0,1
1043631,4,39,female,0,1
1043632,5,48,female,0,1
1043633,3.5,28,female,0,1
1043636,3,34,female,0,1
1043637,4,46,female,0,1
1043638,5,50,female,0,1
1043639,6,58,female,0,1
1043640,4,67,female,0,1
1043642,4.5,43,female,0,1
1043643,7,29,female,0,1
1043644,7,30,female,0,1
1043645,3,44,female,0,1
1043646,7,29,female,0,1
1043648,5,51,female,0,1
1043649,3.5,42,female,0,1
1043651,6,41,female,0,0
1043652,7,63,female,0,0
1043653,7,24,female,0,0
1043654,7,54,female,0,0
1043657,7,38,female,0,0
1043659,7,39,female,0,0
1043660,6,58,female,0,0
1043661,7,29,female,0,0
1043662,7,54,female,0,0
1043663,3,45,female,0,0
1043664,7,38,female,0,0
1043665,5,45,female,0,0
1043666,3.5,22,female,0,0
1043667,4.5,53,female,0,0
1043669,3,40,female,0,0
1043670,7,37,female,0,0
1043671,7,62,female,0,0
1043672,7,43,female,0,0
1043674,5.5,60,female,0,0
1043675,7,51,female,0,0
1043676,5.5,42,female,0,0
1043677,3,34,female,0,0
1043678,2.5,51,female,0,0
1043679,7,32,female,0,0
1043680,6,56,female,0,0
1043682,7,47,female,0,0
1043683,2,46,female,0,0
1043684,7,44,female,0,0
1043685,2,67,female,0,0
1043686,6,60,female,0,0
1043689,4,23,female,0,0
1043691,5.5,48,female,0,0
1043692,6,34,female,0,0
1043693,7,42,female,0,0
1043694,2,41,female,0,0
1043696,6.5,56,female,0,0
1043697,2.5,58,female,0,0
1043700,3,56,female,0,0
1043702,2.5,37,female,0,0
1043703,2,42,female,0,0
1043704,7,23,female,0,0
1043707,3,57,female,0,0
1043710,7,51,female,0,0
1043711,2.5,49,female,0,0
1043713,5,45,female,0,0
1043716,3.5,37,female,0,0
1043717,6,52,female,0,0
1043719,2,54,female,0,0
1043720,7,45,female,0,0
1043721,2.5,42,female,0,0
1043722,3.5,54,female,0,0
1043724,2,47,female,0,0
1043725,2,52,female,0,0
1043726,2.5,56,female,0,0
1043727,1.5,64,female,0,0
1043728,5.5,45,female,1,0
1043729,6,41,female,0,0
1043730,5.5,53,female,0,0
1043731,2,31,female,0,0
1043732,6.5,31,female,0,0
1043735,4,62,female,0,0
1043736,7,49,female,0,0
1043738,6,30,female,0,0
1043739,6.5,48,female,0,0
1043740,2,60,female,0,0
1043741,3,46,female,0,0
1043743,6.5,46,female,0,0
1043744,7,24,female,0,0
1043745,2.5,56,female,0,0
1043748,7,62,female,0,0
1043751,4,46,female,0,0
1043752,1.5,47,female,0,0
1043753,7,40,female,0,0
1043754,7,45,female,0,0
1043755,1.5,40,female,0,0
1043756,6.5,53,female,0,0
1043757,4,44,female,0,0
1043762,3.5,40,female,0,0
1043764,7,50,female,0,0
1043765,5.5,39,female,0,0
1043766,7,44,female,0,0
1043767,6,53,female,0,0
1043768,4.5,31,female,0,0
1043769,4.5,27,female,0,0
1043770,7,40,female,0,0
1043772,6.5,49,female,0,0
1043773,5.5,50,female,0,0
1043774,7,50,female,0,0
1043775,3,54,female,0,0
1043776,7,59,female,0,0
1043778,6,31,female,0,0
1043779,1.25,45,female,0,0
1043780,5,39,female,0,0
1043781,5,49,female,0,0
1043782,7,37,female,0,0
1043783,3,60,female,0,0
1043784,1.5,42,female,0,0
1043785,4.5,49,female,0,0
1043786,3,37,female,0,0
1043787,5,45,female,0,0
1043788,3,43,female,0,0
1043791,4.5,41,female,0,0
1043792,7,35,female,0,0
1043793,6,53,female,0,0
1043794,4,56,female,0,0
1043796,3.5,48,female,0,0
1043797,4,46,female,0,0
1043798,4.5,43,female,0,0
1043799,5.5,28,female,0,0
1043800,6.5,60,female,0,0
1043801,2.5,36,female,0,0
1043802,3.5,51,female,0,0
1043803,4,41,female,0,0
1043804,7,53,female,0,0
1043806,1.5,64,female,0,0
1043807,6,49,female,0,0
1043809,7,42,female,0,0
1043810,7,43,female,0,0
1043811,7,48,female,0,0
1043814,7,43,female,0,0
1043816,5,39,female,0,0
1043817,7,54,female,1,0
1043818,3,66,female,0,1
1043821,6,30,female,0,1
1043823,6,44,female,0,1
1043824,4.5,52,female,0,1
1043825,4.5,24,female,0,1
1043826,7,41,female,0,1
1043828,7,32,female,0,1
1043830,6,56,female,0,1
1043832,7,42,female,0,1
1043833,5,31,female,0,1
1043834,6.5,47,female,0,1
1043835,5.5,48,female,0,1
1043836,6,41,male,0,1
1043837,7,44,female,0,1
1043838,3,48,female,0,1
1043839,2,45,female,0,1
1043841,6,42,female,0,1
1043843,3,46,female,0,1
1043844,7,40,female,0,1
1043845,4,32,female,0,1
1043847,7,49,female,0,1
1043851,4,43,female,0,1
1043853,2,39,female,0,1
1043854,4.5,52,female,0,1
1043855,7,39,female,0,1
1043856,4,59,female,0,1
1043857,6.5,40,female,0,1
1043858,7,40,female,0,1
1043861,5,38,female,0,1
1043864,3.5,47,female,0,1
1043865,3.5,54,female,0,1
1043866,5,56,female,0,1
1043867,6,24,female,1,1
1043868,3.5,36,female,0,1
1043869,1.5,28,female,0,1
1043870,5.5,47,female,0,1
1043871,6,50,female,0,1
1043872,4,49,female,0,1
1043873,5,61,female,0,1
1043874,5.5,52,female,0,1
1043875,1.5,43,female,0,1
1043876,3,33,female,0,1
1043877,2.5,70,male,0,1
1043878,6,49,female,0,1
1043879,2.5,55,female,0,1
1043880,3.5,44,female,0,1
1043881,3,66,female,1,0
1043882,6.5,41,female,1,0
1043883,3,38,female,1,0
1043885,1.5,47,female,1,0
1043886,1.25,36,female,1,0
1043888,1.5,50,female,1,0
1043889,4,41,female,1,0
1043890,2.5,61,female,1,0
1043891,2,44,female,1,0
1043892,4,44,female,1,0
1043893,5.5,43,female,1,0
1043894,3,61,female,1,0
1043896,6.5,46,female,1,0
1043897,7,36,female,0,0
1043899,1.5,44,female,1,0
1043901,6.5,39,female,0,0
1043902,1.5,48,female,1,0
1043903,2.5,49,female,1,0
1043905,7,54,female,1,0
1043906,2,39,female,1,0
1043907,6.5,55,female,1,0
1043908,7,44,female,1,0
1043910,3.5,45,female,0,0
1043911,3.5,64,female,1,0
1043912,2.5,36,female,1,0
1043913,4.5,51,female,1,0
1043914,4.5,46,female,0,0
1043918,3.5,37,female,1,0
1043920,2,27,female,1,0
1043921,5.5,55,male,0,0
1043922,4,48,female,1,0
1043924,2.5,49,female,0,0
1043925,2,48,female,1,0
1043927,6.5,41,female,1,0
1043928,6.5,40,female,0,0
1043929,5,48,female,1,0
1043930,2.5,52,female,1,0
1043932,6.5,39,female,1,0
1043933,4.5,29,female,1,0
1043934,7,55,female,1,0
1043935,3.5,48,female,1,0
1043936,3.5,35,female,1,0
1043938,4,35,female,1,0
1043939,2,53,female,1,0
1043940,5.5,33,female,1,0
1043941,5.5,44,female,1,0
1043943,6,58,female,1,0
1043945,5,48,female,1,0
1043947,7,47,female,1,0
1043948,3,34,female,1,0
1043949,2.5,70,female,1,0
1043951,5.5,34,female,0,0
1043952,4,36,female,1,0
1043953,2,67,female,1,0
1043955,5,42,female,0,0
1043956,7,40,female,1,0
1043957,4.5,39,female,0,0
1043958,3.5,37,female,1,0
1043959,6.5,46,female,1,0
1043960,7,44,female,1,0
1043961,6,38,female,0,0
1043962,3.5,40,female,1,0
1043963,3.5,38,female,1,0
1043964,4.5,40,female,1,0
1043965,2,42,female,0,1
1043966,7,50,female,0,1
1043967,7,43,female,0,1
1043968,3.5,30,female,1,1
1043969,6.5,38,female,1,1
1043970,7,45,female,0,1
1043971,3,44,female,0,1
1043972,1.5,49,female,0,1
1043973,1.5,59,female,1,1
1043974,3.5,53,female,0,1
1043976,4,50,female,1,1
1043977,3,65,female,0,1
1043978,5,32,female,0,1
1043980,3,46,female,0,1
1043982,5.5,43,female,0,1
1043983,6,22,female,1,1
1043984,7,68,female,0,1
1043985,4.5,45,female,1,1
1043987,7,55,female,0,1
1043988,3,36,female,0,1
1043990,4.5,34,female,0,1
1043991,4.5,65,female,0,1
1043992,6.5,39,female,0,1
1043994,3.5,41,female,1,0
1043995,5.5,43,female,1,0
1043996,3,54,female,1,0
1043998,3,50,female,1,0
1044000,7,35,female,1,0
1044001,6,43,female,1,0
1044003,7,40,female,1,0
1044004,6.5,48,female,1,0
1044005,2,24,female,1,0
1044007,6,33,female,1,0
1044009,6,38,male,0,0
1044013,6.5,54,male,0,0
1044017,2,51,male,0,0
1044018,1.5,64,male,0,0
1044019,4.5,52,female,0,0
1044020,6,44,female,0,0
1044024,6.5,55,female,0,0
1044025,7,52,female,0,0
1044026,6.5,44,female,0,0
1044027,7,40,female,0,0
1044028,6.5,41,female,0,0
1044029,3.5,57,female,1,0
1044031,3,54,male,1,0
1044035,6,50,male,1,0
1044036,3,62,male,1,0
1044037,3,42,male,0,0
1044043,6,43,male,1,0
1044045,3,60,male,1,0
1044046,7,58,male,1,0
1044047,2.5,37,female,0,1
1044049,7,37,female,1,1
1044050,3,27,female,0,1
1044051,4.5,14,female,0,1
1044052,6.5,59,female,0,1
1044053,7,23,female,0,1
1044054,4.5,50,female,0,1
1044055,7,53,female,0,1
1044056,7,31,female,0,1
1044057,3.5,35,female,0,1
1044058,2,44,female,0,1
1044059,5,38,female,0,1
1044060,4,52,female,0,1
1044061,4,37,female,0,1
1044062,1.5,47,female,0,1
1044063,3,49,female,0,1
1044064,3.5,52,female,0,1
1044066,4,48,female,0,1
1044068,3,44,female,0,1
1044070,4,50,female,0,1
1044071,2.5,44,female,0,1
1044072,4.5,40,female,0,1
1044074,7,34,female,0,1
1044075,5.5,26,female,0,1
1044078,7,46,female,0,1
1044079,2.5,35,female,0,1
1044080,5.5,36,female,0,1
1044081,7,37,female,0,1
1044082,1.25,48,female,0,1
1044084,1.5,39,female,0,1
1044085,6.5,43,female,0,1
1044087,6,14,female,0,1
1044088,2,61,female,0,1
1044089,2.5,35,female,0,1
1044090,7,35,female,0,1
1044091,2,43,female,0,1
1044093,7,41,female,0,1
1044095,4,38,female,0,1
1044096,5.5,44,female,0,1
1044097,3.5,52,female,0,1
1044098,5,47,female,0,1
1044099,2,45,female,0,1
1044100,7,25,female,0,1
1044101,5.5,51,female,0,1
1044102,5,44,female,0,1
1044103,7,50,female,0,1
1044104,3,28,female,0,1
1044105,6,41,female,0,1
1044106,3,49,female,0,1
1044107,7,49,female,0,1
1044108,4,44,female,0,1
1044109,7,42,female,0,1
1044111,4,38,female,1,1
1044112,2.5,31,female,1,1
1044113,3.5,39,female,1,1
1044114,6,52,female,1,1
1044116,6,45,female,1,1
1044118,7,55,female,1,1
1044119,3,36,female,1,1
1044120,7,56,female,1,1
1044122,2.5,54,female,1,1
1044123,1.5,56,female,1,1
1044124,3.5,40,female,1,1
1044125,5,29,female,1,1
1044126,7,33,female,1,1
1044127,3,38,female,1,1
1044129,7,39,female,1,1
1044130,4,35,female,1,1
1044132,5.5,44,female,1,1
1044133,3,48,female,1,1
1044134,7,43,female,1,1
1044135,7,46,female,1,1
1044136,5,45,female,1,1
1044137,7,54,female,1,1
1044139,2.5,43,female,1,1
1044140,5.5,19,female,1,1
1044142,5,52,female,1,1
1044144,4.5,44,female,1,1
1044145,7,38,female,1,1
1044146,1.25,49,female,1,1
1044148,6.5,36,female,1,1
1044150,6,44,female,1,1
1044151,5.5,34,female,1,1
1044152,1.25,44,female,1,1
1044153,5.5,53,female,1,1
1044156,2.5,42,female,1,1
1044157,3,39,female,1,1
1044160,7,40,female,1,1
1044163,4,54,female,1,1
1044164,6.5,59,female,1,1
1044165,5,55,female,1,1
1044166,1.5,45,female,1,1
1044168,2.5,55,female,1,1
1044170,2,47,female,1,1
1044172,1.5,56,female,1,1
1044174,7,35,female,1,1
1044175,5,46,female,1,1
1044176,7,41,female,1,1
1044177,6.5,60,female,1,1
1044178,5.5,30,female,1,1
1044180,7,41,female,1,1
1044182,7,34,female,1,1
1044185,7,48,female,1,1
1044186,2.5,57,female,1,1
1044187,4.5,47,female,1,1
1044188,7,45,female,1,1
1044189,6.5,49,female,1,1
1044190,1.25,62,female,1,1
1044191,6.5,49,female,1,1
1044192,5.5,47,female,1,1
1044197,4.5,59,female,1,1
1044198,1.5,48,female,1,1
1044199,7,33,female,1,1
1044200,2,44,female,1,1
1044204,1.5,55,female,1,1
1044205,7,31,female,0,1
1044206,6,43,female,0,1
1044207,6,24,female,0,1
1044208,4,64,female,0,1
1044209,4.5,44,female,0,1
1044211,2,38,female,0,1
1044212,5,34,female,0,1
1044213,3,49,female,0,1
1044214,7,46,female,0,1
1044215,7,41,female,0,1
1044218,4.5,54,female,0,1
1044220,6,40,female,0,1
1044221,5,45,male,0,0
1044222,3,52,male,1,0
1044223,2.5,47,male,0,0
1044226,3.5,59,male,1,0
1044227,4,45,male,1,0
1044228,3,37,male,0,0
1044229,2.5,52,male,0,0
1044232,4,37,female,1,0
1044234,2.5,53,female,1,0
1044235,4,47,female,1,0
1044236,4,45,female,1,0
1044237,5.5,48,female,1,0
1044238,5.5,28,female,1,0
1044239,4,42,female,1,0
1044240,1.5,45,female,1,0
1044242,7,33,female,1,0
1044243,5,40,female,1,0
1044244,4.5,31,female,1,0
1044246,1.5,46,female,1,0
1044247,4.5,58,female,1,0
1044250,3,51,female,1,0
1044251,6.5,35,female,1,0
1044253,7,16,female,1,0
1044254,7,61,female,1,0
1044256,4.5,46,female,1,0
1044257,4.5,49,female,1,0
1044258,3,52,female,1,0
1044259,2.5,42,female,1,0
1044260,4.5,15,female,0,0
1044261,4.5,41,female,1,0
1044262,3,42,female,1,0
1044263,2,24,female,1,0
1044264,3.5,36,female,1,0
1044265,7,58,female,1,0
1044269,3.5,23,female,0,1
1044271,7,47,female,0,1
1044272,7,51,female,0,1
1044274,3.5,45,female,0,1
1044275,2,50,female,1,1
1044276,5.5,40,female,0,1
1044277,7,57,female,0,1
1044278,7,48,female,1,1
1044281,4,51,female,0,1
1044282,7,37,female,0,1
1044283,7,41,female,0,1
1044284,6,50,female,0,1
1044285,6,45,female,0,1
1044286,7,63,female,0,1
1044287,6,24,female,0,1
1044288,5,42,female,0,1
1044290,2.5,55,female,1,1
1044291,7,29,female,0,1
1044292,6,35,female,0,1
1044293,7,33,female,1,1
1044294,5.5,24,female,1,1
1044295,6,43,female,1,1
1044296,4,56,female,1,1
1044297,6.5,44,female,1,1
1044298,7,20,female,0,1
1044299,6.5,42,female,1,1
1044300,4.5,40,female,0,1
1044302,7,40,female,0,1
1044303,1.5,48,female,1,1
1044304,3,53,female,0,1
1044305,7,52,female,0,1
1044306,6.5,35,female,1,1
1044307,7,50,female,1,1
1044308,1.25,57,female,1,0
1044309,5,55,female,1,0
1044311,7,57,female,1,0
1044312,1.5,45,male,0,0
1044313,2,49,male,0,0
1044315,3.5,45,male,0,0
1044317,7,41,male,0,0
1044319,4,47,male,0,0
1044322,3.5,41,male,0,0
1044323,5,51,male,0,0
1044325,2.5,50,female,1,0
1044326,3,64,female,1,0
1044327,4.5,52,female,1,0
1044329,5,42,female,1,0
1044330,6,42,female,1,0
1044331,1.5,48,female,1,0
1044332,3.5,41,female,1,0
1044333,7,57,female,1,1
1044334,7,55,female,1,1
1044335,7,40,female,1,1
1044336,7,36,female,1,1
1044337,6,41,female,1,1
1044338,5.5,38,female,1,1
1044339,6,30,female,1,1
1044340,1.5,48,female,1,1
1044343,4.5,50,female,1,1
1044344,4.5,48,female,1,1
1044349,7,48,female,1,1
1044350,7,54,female,1,1
1044351,6,36,female,1,1
1044352,7,30,female,1,1
1044353,7,21,female,1,1
1044355,6.5,62,female,1,1
1044356,6,45,female,1,1
1044357,7,35,female,1,1
1044359,2.5,26,female,1,1
1044360,1.25,54,female,1,1
1044362,5,50,female,1,1
1044363,2,42,female,1,1
1044364,2.5,51,female,1,1
1044365,6.5,30,female,1,1
1044366,7,55,female,1,1
1044369,7,54,female,1,1
1044370,7,38,female,1,1
1044373,2.5,47,female,1,1
1044375,5,44,female,1,1
1044376,1.5,39,female,1,1
1044377,6,54,female,1,1
1044378,3,44,female,1,1
1044380,3,46,female,1,1
1044381,5,54,female,1,1
1044382,5,35,female,1,1
1044383,2.5,52,female,1,1
1044384,5.5,43,female,1,1
1044385,6,46,female,1,1
1044386,6,52,female,1,1
1044388,7,46,female,1,1
1044391,3,32,female,1,1
1044392,7,40,female,1,1
1044393,5,32,female,1,1
1044395,5.5,35,female,1,1
1044396,3.5,50,female,1,1
1044400,6,35,female,1,1
1044405,6,40,female,1,1
1044406,3.5,49,female,1,1
1044408,7,40,female,1,1
1044411,1.5,41,female,1,1
1044412,4.5,53,female,1,1
1044413,4,42,female,1,1
1044416,5.5,41,female,1,1
1044419,2.5,46,female,1,1
1044420,7,53,female,1,1
1044422,6.5,46,female,1,1
1044423,3.5,55,female,1,1
1044424,7,61,female,1,1
1044425,3,45,female,1,1
1044426,3.5,59,female,1,1
1044428,5,50,female,1,1
1044429,2.5,51,female,1,1
1044430,4,50,female,1,1
1044431,7,55,female,1,1
1044433,7,52,male,0,1
1044435,3,49,male,0,1
1044436,1.5,56,male,0,1
1044439,7,58,male,0,1
1044447,7,50,male,0,1
