trialorder,RT,accuracy,itemname,subjectid,group,gender,age.months,Voice,Nasal,Fricative,Liquid_SV,Bilabials,Labiodentals,Alveolars,Palatals,Velars,Glottals,task,logrt,Length,Ortho_N,BG_Sum,BG_Mean,BG_Freq_By_Pos,TOWREW_skill,TOWRENW_skill,spoonerisms,OLD,PLD,Lg.UK.CDcount,brookesIMG,AoA_Kup_lem,regularity
72,579.1,1,halt,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.762753565,4,9,4580,1526.667,1078,2.6,1.909090909,28,1.4,1.3,3.172894698,3.724137931,8.11,0
165,450.4,1,hang,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.653598382,4,10,8547,2849,1439,2.6,1.909090909,28,1.4,1,4.066512278,5.206896552,6.68,1
61,527,1,hate,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.721810615,4,16,9721,3240.333,1602,2.6,1.909090909,28,1,1,3.894814329,3.689655172,5.53,1
87,524.9,1,have,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.720076573,4,12,3429,1143,891,2.6,1.909090909,28,1.2,1.1,4.64073975,2.931034483,3.72,0
163,545.2,1,head,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.736555847,4,13,4615,1538.333,1307,2.6,1.909090909,28,1.15,1,4.433433786,5.827586207,3.42,0
78,571.8,1,heat,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.757244151,4,11,7745,2581.667,1416,2.6,1.909090909,28,1.2,1,3.764848357,5.034482759,5.33,1
91,516.2,1,help,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.712818,4,7,3566,1188.667,816,2.6,1.909090909,28,1.55,1.5,4.514228887,4.379310345,3.65,1
105,623.2,1,her,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.794627445,3,6,7911,3955.5,985,2.6,1.909090909,28,1.3,1.25,4.52928916,4.103448276,5.092075,0
147,522.7,1,his,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.7182525,3,6,3845,1922.5,976,2.6,1.909090909,28,1.4,1,4.596575105,4,3.685351,0
109,562.9,1,hit,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.750431249,3,15,3263,1631.5,397,2.6,1.909090909,28,1,1,4.265266048,5.827586207,4.75,1
35,513.6,1,house,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.710625015,5,5,6368,1592,1449,2.6,1.909090909,28,1.6,1.65,4.392098727,6.551724138,3.16,0
60,531.8,1,hurt,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,0,1,naming,2.725748333,4,5,2647,882.333,922,2.6,1.909090909,28,1.65,1.2,3.894149847,5,4,1
136,461.6,1,ice,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,0,0,naming,2.6642658,3,4,3939,1969.5,73,2.6,1.909090909,28,1.45,1,3.818489822,5.965517241,3.86,1
108,522.7,1,job,naming114,TDadult,Female,780,1,0,0,0,0,0,0,1,0,0,naming,2.7182525,3,14,503,251.5,220,2.6,1.909090909,28,1.2,1.45,4.412913926,4.724137931,5.39,0
18,552.2,1,join,naming114,TDadult,Female,780,1,0,0,0,0,0,0,1,0,0,naming,2.742096402,4,3,7389,2463,642,2.6,1.909090909,28,1.75,1.6,4.178861887,4,5.83,1
170,489.8,1,keep,naming114,TDadult,Female,780,0,0,0,0,0,0,0,0,1,0,naming,2.690018781,4,9,2442,814,395,2.6,1.909090909,28,1.5,1,4.509847434,2.689655172,4.42,1
14,446.6,1,land,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.649918719,4,11,7264,2421.333,1468,2.6,1.909090909,28,1.2,1,4.087035665,5.482758621,5.22,1
116,398.9,1,large,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.600864036,5,2,6501,1625.25,1665,2.6,1.909090909,28,1.85,1.8,4.147892645,4.448275862,5.74,1
54,463.5,1,lark,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.666049738,4,9,5254,1751.333,1406,2.6,1.909090909,28,1.4,1.4,2.672097858,3.551724138,11.82,1
156,496.9,1,last,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.696268997,4,14,7036,2345.333,1462,2.6,1.909090909,28,1.15,1,4.56877649,3.413793103,4.346085,0
158,459.1,1,laugh,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.661907293,5,0,3279,819.75,709,2.6,1.909090909,28,1.95,1.05,3.879325301,6,3.79,0
103,577,1,learn,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.761175813,5,1,8669,2167.25,1512,2.6,1.909090909,28,1.8,1.5,4.084003991,3.75862069,4.44,0
134,507.2,1,less,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.705179245,4,8,9476,3158.667,1000,2.6,1.909090909,28,1.55,1.15,4.305114808,2.793103448,3.95,1
30,457,1,long,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.6599162,4,7,9994,3331.333,1705,2.6,1.909090909,28,1.5,1.2,4.544477329,4.482758621,4.239515,1
128,504,1,look,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.702430536,4,11,2624,874.667,807,2.6,1.909090909,28,1.4,1.1,4.609818435,4.482758621,4.05,0
57,509,1,love,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.706717782,4,12,3911,1303.667,758,2.6,1.909090909,28,1.15,1.35,4.46170857,5,5.17,0
121,452.7,1,man,naming114,TDadult,Female,780,1,1,0,0,1,0,0,0,0,0,naming,2.655810494,3,16,5163,2581.5,1372,2.6,1.909090909,28,1,1,4.489283323,6.275862069,3.11,1
140,464.5,1,match,naming114,TDadult,Female,780,1,1,0,0,1,0,0,0,0,0,naming,2.666985718,5,8,7617,1904.25,1681,2.6,1.909090909,28,1.55,1.3,3.970160843,4.892857143,5.72,1
118,484.5,1,mend,naming114,TDadult,Female,780,1,1,0,0,1,0,0,0,0,0,naming,2.685293781,4,11,7319,2439.667,1364,2.6,1.909090909,28,1.3,1.2,2.876794976,4.862068966,9.11,1
13,463.1,1,monk,naming114,TDadult,Female,780,1,1,0,0,1,0,0,0,0,0,naming,2.665674781,4,5,5856,1952,1644,2.6,1.909090909,28,1.7,1.4,2.649334859,5.517241379,10.29,0
44,431.5,1,month,naming114,TDadult,Female,780,1,1,0,0,1,0,0,0,0,0,naming,2.6349808,5,2,9911,2477.75,2268,2.6,1.909090909,28,1.8,1.9,4.096979495,3.310344828,5.79,0
152,508.1,1,mood,naming114,TDadult,Female,780,1,1,0,0,1,0,0,0,0,0,naming,2.705949195,4,9,2425,808.333,971,2.6,1.909090909,28,1.35,1,3.684755622,3.689655172,6.58,1
38,533.5,1,mould,naming114,TDadult,Female,780,1,1,0,0,1,0,0,0,0,0,naming,2.727134424,5,3,4003,1000.75,1141,2.6,1.909090909,28,1.8,1,3.102776615,5.068965517,11.33,0
161,441.9,1,move,naming114,TDadult,Female,780,1,1,0,0,1,0,0,0,0,0,naming,2.645324002,4,9,3406,1135.333,926,2.6,1.909090909,28,1.35,1.4,4.3887227,4.655172414,4.62,0
153,409.3,1,noise,naming114,TDadult,Female,780,1,1,0,0,0,0,0,0,0,0,naming,2.612041745,5,4,5939,1484.75,950,2.6,1.909090909,28,1.7,1.7,3.789651209,4.24137931,4.5,0
120,449.3,1,nor,naming114,TDadult,Female,780,1,1,0,0,0,0,0,0,0,0,naming,2.652536419,3,5,3553,1776.5,971,2.6,1.909090909,28,1.6,1,3.589837943,2,8.608885,0
24,471.2,1,now,naming114,TDadult,Female,780,1,1,0,0,0,0,0,0,0,0,naming,2.673205282,3,15,1485,742.5,431,2.6,1.909090909,28,1.05,1.15,4.634598171,3.310344828,5.25193,1
59,488.3,1,nurse,naming114,TDadult,Female,780,1,1,0,0,0,0,0,0,0,0,naming,2.688686724,5,3,5125,1281.25,1133,2.6,1.909090909,28,1.8,1.65,3.45909079,6.206896552,5.84,1
33,591.3,1,part,naming114,TDadult,Female,780,0,0,0,0,1,0,0,0,0,0,naming,2.771807879,4,14,5066,1688.667,1908,2.6,1.909090909,28,1,1.05,4.479287316,3,5.11,1
159,519,1,pink,naming114,TDadult,Female,780,0,0,0,0,1,0,0,0,0,0,naming,2.715167358,4,14,8002,2667.333,901,2.6,1.909090909,28,1.15,1.15,3.66133934,6.655172414,3.8,1
27,531,1,pint,naming114,TDadult,Female,780,0,0,0,0,1,0,0,0,0,0,naming,2.725094521,4,10,10734,3578,1222,2.6,1.909090909,28,1.15,1.7,3.261500773,5.965517241,8.37,0
130,647.1,1,plant,naming114,TDadult,Female,780,0,0,0,0,1,0,0,0,0,0,naming,2.8109714,5,4,9297,2324.25,1590,2.6,1.909090909,28,1.55,1.6,3.689752696,6.172413793,3.95,0
141,577.5,1,plus,naming114,TDadult,Female,780,0,0,0,0,1,0,0,0,0,0,naming,2.761551989,4,2,2826,942,621,2.6,1.909090909,28,1.75,1.65,3.876564214,3.379310345,6.370915,1
97,540,1,posh,naming114,TDadult,Female,780,0,0,0,0,1,0,0,0,0,0,naming,2.73239376,4,9,3215,1071.667,822,2.6,1.909090909,28,1.55,1.4,3.396896449,4.586206897,11.88,1
96,561.5,1,pure,naming114,TDadult,Female,780,0,0,0,0,1,0,0,0,0,0,naming,2.749349761,4,9,6292,2097.333,1204,2.6,1.909090909,28,1.4,1.75,3.534280005,3.172413793,7.95,0
139,607.6,1,put,naming114,TDadult,Female,780,0,0,0,0,1,0,0,0,0,0,naming,2.783617765,3,15,1338,669,574,2.6,1.909090909,28,1.05,1.05,4.568706152,2.586206897,3.72,0
124,547.5,1,range,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.738384124,5,0,11723,2930.75,1621,2.6,1.909090909,28,1.65,1.7,3.908324139,2.931034483,7.11,0
71,547.1,1,rash,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.738066715,4,11,5857,1952.333,881,2.6,1.909090909,28,1.25,1,2.798650645,5.172413793,5.78,1
149,445.5,1,reach,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.648847708,5,8,9338,2334.5,2799,2.6,1.909090909,28,1.45,1.25,3.960756091,4,4.89,1
42,515.3,1,real,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.712060142,4,14,9421,3140.333,2432,2.6,1.909090909,28,1.15,1.85,4.421192468,2.517241379,4.95,0
67,508.1,1,rear,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.705949195,4,16,9322,3107.333,2630,2.6,1.909090909,28,1.1,1,3.294466226,4,6.89,0
122,500.9,1,rent,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.699751032,4,15,11376,3792,2427,2.6,1.909090909,28,1.2,1,3.44870632,3.931034483,8.89,1
82,501,1,rinse,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.699837726,5,0,13656,3414,1454,2.6,1.909090909,28,1.95,1.6,2.491361694,4.965517241,4.95,1
127,520.4,1,roast,naming114,TDadult,Female,780,1,0,0,1,0,0,1,0,0,0,naming,2.716337288,5,4,7580,1895,1123,2.6,1.909090909,28,1.75,1.1,3.118264726,5.344827586,8.5,0
111,498,1,saw,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.697229343,3,15,962,481,409,2.6,1.909090909,28,1.1,1,4.357839597,4.793103448,5.3585,0
101,446.9,1,scarce,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.650210355,6,0,7709,1541.8,1136,2.6,1.909090909,28,1.95,1.85,2.763427994,2.137931034,10.53,0
162,405.6,1,scold,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.608097946,5,1,4977,1244.25,677,2.6,1.909090909,28,1.85,1.7,1.556302501,5.068965517,8.53,0
55,548.8,1,sense,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.739414103,5,2,9734,2433.5,1753,2.6,1.909090909,28,1.8,1.2,4.225980885,2.862068966,7.32,1
81,455.2,1,shall,naming114,TDadult,Female,780,0,0,1,0,0,0,0,1,0,0,naming,2.658202253,5,6,7121,1780.25,1218,2.6,1.909090909,28,1.65,1.25,4.19813452,1.655172414,8.42,1
50,467.1,1,share,naming114,TDadult,Female,780,0,0,1,0,0,0,0,1,0,0,naming,2.669409867,5,15,9947,2486.75,1798,2.6,1.909090909,28,1.1,1,4.02473189,3.655172414,4.84,0
53,667.9,1,she,naming114,TDadult,Female,780,0,0,1,0,0,0,0,1,0,0,naming,2.824711443,3,4,3044,1522,754,2.6,1.909090909,28,1.6,1,4.545307116,4.034482759,3.568124,1
45,432.3,1,short,naming114,TDadult,Female,780,0,0,1,0,0,0,0,1,0,0,naming,2.635785236,5,7,6246,1561.5,1227,2.6,1.909090909,28,1.45,1.5,4.196921945,4.620689655,4.32,0
58,492.1,1,shout,naming114,TDadult,Female,780,0,0,1,0,0,0,0,1,0,0,naming,2.692053365,5,6,5106,1276.5,1021,2.6,1.909090909,28,1.55,1.45,3.583538819,5.24137931,4.72,1
37,513.1,1,show,naming114,TDadult,Female,780,0,0,1,0,0,0,0,1,0,0,naming,2.710202015,4,10,3175,1058.333,936,2.6,1.909090909,28,1.25,1,4.496680618,4.793103448,6.21,0
62,407,1,skate,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.609594409,5,2,8916,2229,1126,2.6,1.909090909,28,1.7,1.35,2.57634135,5.896551724,5.37,1
70,389.3,1,skill,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.590284404,5,5,3701,925.25,597,2.6,1.909090909,28,1.6,1.15,3.547897718,2.965517241,6.8,1
15,477.3,1,staff,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.678791434,5,2,6077,1519.25,1145,2.6,1.909090909,28,1.85,1.45,3.940964493,5,10,0
93,456.4,1,stay,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.659345636,4,8,5865,1955,1069,2.6,1.909090909,28,1.35,1.1,4.345412943,3,4.22,1
41,450.1,1,stood,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.653309013,5,2,6392,1598,1114,2.6,1.909090909,28,1.9,1.65,3.811172695,4.172413793,4.39,0
112,395.3,1,stop,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.596926814,4,5,5682,1894,1091,2.6,1.909090909,28,1.5,1.3,4.430880946,4.965517241,2.89,1
129,403,1,store,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.605305046,5,13,12227,3056.75,1715,2.6,1.909090909,28,1.15,1.1,3.735918117,4.172413793,4.76,0
92,433.1,1,stuff,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.636588184,5,4,4832,1208,941,2.6,1.909090909,28,1.75,1.35,4.296401902,4.655172414,5,1
76,537.4,1,swan,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.730297662,4,10,4343,1447.667,753,2.6,1.909090909,28,1.4,1.55,2.963315511,6.310344828,6.31763,0
150,407,1,sweat,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.609594409,5,3,6676,1669,931,2.6,1.909090909,28,1.7,1.55,3.234517284,5.620689655,7.26,0
123,461.9,1,swell,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.664547962,5,5,4031,1007.75,545,2.6,1.909090909,28,1.6,1.4,2.811575006,4.655172414,7.42,1
22,449.3,1,swim,naming114,TDadult,Female,780,0,0,1,0,0,0,1,0,0,0,naming,2.652536419,4,6,1550,516.667,396,2.6,1.909090909,28,1.7,1.5,3.407050815,6.448275862,4.17,1
138,483.2,1,taste,naming114,TDadult,Female,780,0,0,0,0,0,0,1,0,0,0,naming,2.684126926,5,6,11289,2822.25,2087,2.6,1.909090909,28,1.6,1,3.892817824,4.379310345,4.26,0
131,530.6,1,test,naming114,TDadult,Female,780,0,0,0,0,0,0,1,0,0,0,naming,2.724767246,4,13,12449,4149.667,1575,2.6,1.909090909,28,1.25,1,4.050302404,5.068965517,6.26,1
12,650.2,1,thaw,naming114,TDadult,Female,780,0,0,1,0,0,0,0,0,0,0,naming,2.813046965,4,4,2694,898,733,2.6,1.909090909,28,1.75,1.4,2.506505032,3.517241379,8.11,0
34,671.2,1,thump,naming114,TDadult,Female,780,0,0,1,0,0,0,0,0,0,0,naming,2.826851948,5,3,3121,780.25,631,2.6,1.909090909,28,1.8,1.5,2.416640507,4.793103448,7.63,1
88,511,1,train,naming114,TDadult,Female,780,0,0,0,0,0,0,1,0,0,0,naming,2.7084209,5,6,12612,3153,2034,2.6,1.909090909,28,1.55,1.05,3.896526217,6.344827586,4,1
16,518,1,truth,naming114,TDadult,Female,780,0,0,0,0,0,0,1,0,0,0,naming,2.71432976,5,0,4617,1154.25,1148,2.6,1.909090909,28,1.9,1.7,3.963126441,2.931034483,4.42,0
144,428.4,1,want,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.631849462,4,12,7165,2388.333,1437,2.6,1.909090909,28,1.3,1.55,4.602428985,3.379310345,4.16,0
126,445.3,1,wasp,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.648652695,4,5,2945,981.667,899,2.6,1.909090909,28,1.65,1.95,2.423245874,5.931034483,5.58,0
11,560.1,1,wealth,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.748265573,6,1,7057,1411.4,1355,2.6,1.909090909,28,1.95,1.6,3.444200989,4.827586207,8.76,0
168,418.5,1,weave,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.621695462,5,3,4583,1145.75,1318,2.6,1.909090909,28,1.75,1.2,2.782472624,5.103448276,9.89,1
69,547,1,went,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.737987326,4,15,7318,2439.333,1146,2.6,1.909090909,28,1.2,1.1,4.468037009,2.482758621,3.37,1
119,455.8,1,whisk,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.658774321,5,0,4303,1075.75,754,2.6,1.909090909,28,1.95,1.85,2.831229694,5.689655172,8.72,1
114,461.2,1,wide,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.663889299,4,13,3915,1305,775,2.6,1.909090909,28,1.25,1,3.859138297,4.137931034,5.84,1
89,549.1,1,width,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.739651444,5,0,2653,663.25,701,2.6,1.909090909,28,1.9,1.75,2.810904281,3.586206897,8.78,1
46,468,1,wife,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.670245853,4,9,1542,514,465,2.6,1.909090909,28,1.55,1.5,4.089657882,5.482758621,5.67,1
94,457.2,1,will,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.660106222,4,16,3517,1172.333,1137,2.6,1.909090909,28,1,1,4.625024198,2.724137931,7.53,1
106,517.6,1,with,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.713994268,4,3,3968,1322.667,734,2.6,1.909090909,28,1.7,1.45,4.641047539,2.206896552,4.441998,0
169,431.7,1,wolf,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.635182049,4,2,1737,579,691,2.6,1.909090909,28,1.9,1.85,3.043362278,6.379310345,4.5,0
142,448.9,1,worm,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.652149605,4,9,3675,1225,1103,2.6,1.909090909,28,1.45,1.45,2.858537198,6.24137931,3.89,0
75,566.4,1,worse,naming114,TDadult,Female,780,1,0,0,0,0,0,0,0,1,0,naming,2.753123245,5,4,6592,1648,1501,2.6,1.909090909,28,1.7,1.3,4.094610863,1.965517241,2.79,0
49,470.9,1,yawn,naming114,TDadult,Female,780,0,0,0,1,0,0,0,1,0,0,naming,2.67292869,4,7,505,168.333,156,2.6,1.909090909,28,1.65,1.3,2.359835482,6.413793103,5.3,0
80,484,1,yet,naming114,TDadult,Female,780,0,0,0,1,0,0,0,1,0,0,naming,2.684845362,3,13,1536,768,405,2.6,1.909090909,28,1.25,1.25,4.398287305,1.793103448,6.95705,1
123,560.4,1,act,naming116,TDadult,Female,240,1,0,0,0,0,0,0,0,0,0,naming,2.748498127,3,5,2603,1301.5,258,2.222222222,1.311111111,28,1.5,1,4.034066679,4,6.42,1
86,415.8,1,ask,naming116,TDadult,Female,240,1,0,0,0,0,0,0,0,0,0,naming,2.618884485,3,4,1678,839,207,2.222222222,1.311111111,28,1.5,1.55,4.358144325,3.275862069,2.89,0
104,437.5,1,both,naming116,TDadult,Female,240,1,0,0,0,1,0,0,0,0,0,naming,2.640978057,4,4,2992,997.333,860,2.222222222,1.311111111,28,1.65,1.25,4.437179582,2.413793103,4.772365,0
159,511.6,1,box,naming116,TDadult,Female,240,1,0,0,0,1,0,0,0,0,0,naming,2.708930536,3,10,860,430,380,2.222222222,1.311111111,28,1.4,1.05,4.051846838,6.034482759,4.3,1
59,482.7,1,broad,naming116,TDadult,Female,240,1,0,0,0,1,0,0,0,0,0,naming,2.683677299,5,2,4189,1047.25,1348,2.222222222,1.311111111,28,1.7,1.35,3.390935107,2.931034483,10.5,0
15,461.1,1,bronze,naming116,TDadult,Female,240,1,0,0,0,1,0,0,0,0,0,naming,2.663795122,6,0,7848,1569.6,1397,2.222222222,1.311111111,28,2.05,1.85,3.246005904,5.344827586,10,1
54,595.3,1,calf,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.774735883,4,3,4968,1656,1239,2.222222222,1.311111111,28,1.85,1.1,2.819543936,5.724137931,6.63,0
74,543.7,1,can,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.735359333,3,15,5286,2643,1371,2.222222222,1.311111111,28,1,1,4.63597607,5.24137931,4.32,1
78,495,1,care,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.694605199,4,24,9310,3103.333,2195,2.222222222,1.311111111,28,1,1,4.227783901,4.24137931,5.65,0
66,489.1,1,carve,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.689397663,5,3,6886,1721.5,2072,2.222222222,1.311111111,28,1.65,1.6,2.773786445,4.034482759,6.35,1
84,406.8,1,chance,naming116,TDadult,Female,240,0,0,1,0,0,0,0,1,0,0,naming,2.609380944,6,2,9175,1835,1687,2.222222222,1.311111111,28,1.75,1.7,4.363442741,2.75862069,7.78,0
107,485.8,1,cheat,naming116,TDadult,Female,240,0,0,1,0,0,0,0,1,0,0,naming,2.68645751,5,4,9262,2315.5,1502,2.222222222,1.311111111,28,1.7,1.45,3.048441804,3.344827586,5.11,1
105,435.9,1,cheer,naming116,TDadult,Female,240,0,0,1,0,0,0,0,1,0,0,naming,2.639386869,5,3,10298,2574.5,2421,2.222222222,1.311111111,28,1.75,1.2,3.499687083,4.862068966,5,0
133,499.9,1,chew,naming116,TDadult,Female,240,0,0,1,0,0,0,0,1,0,0,naming,2.698883137,4,4,3575,1191.667,850,2.222222222,1.311111111,28,1.75,1.5,3.003460532,5.068965517,4.05,1
75,497.5,1,child,naming116,TDadult,Female,240,0,0,1,0,0,0,0,1,0,0,naming,2.696793085,5,3,4364,1091,1170,2.222222222,1.311111111,28,1.85,1.85,4.058312121,6.068965517,5.14536,0
33,480,1,choice,naming116,TDadult,Female,240,0,0,1,0,0,0,0,1,0,0,naming,2.681241237,6,0,6985,1397,1328,2.222222222,1.311111111,28,1.95,2,4.095134467,2.827586207,5.17,1
68,567.5,1,chop,naming116,TDadult,Female,240,0,0,1,0,0,0,0,1,0,0,naming,2.753965866,4,7,3462,1154,1000,2.222222222,1.311111111,28,1.45,1.4,3.283527365,5.24137931,6.74,1
50,457.1,1,chose,naming116,TDadult,Female,240,0,0,1,0,0,0,0,1,0,0,naming,2.660011221,5,6,5587,1396.75,1360,2.222222222,1.311111111,28,1.55,1.75,3.63748973,2.310344828,4.74,0
14,452.6,1,clean,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.65571455,5,3,9293,2323.25,1302,2.222222222,1.311111111,28,1.7,1.45,4.025756315,5.448275862,3.89,1
169,638.4,1,clerk,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.805092878,5,1,10427,2606.75,1097,2.222222222,1.311111111,28,1.9,1.8,2.705007959,4.551724138,6.74,0
76,538.5,1,club,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.731185708,4,1,1537,512.333,571,2.222222222,1.311111111,28,1.85,1.75,3.954435486,5.517241379,5.89,1
31,490.7,1,coast,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.690816058,5,3,7910,1977.5,2601,2.222222222,1.311111111,28,1.65,1.15,3.830075166,5.931034483,6.43,1
94,492.5,1,cod,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.692406235,3,16,3008,1504,1887,2.222222222,1.311111111,28,1,1,2.772321707,5.620689655,11.5,1
153,629.4,1,cold,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.798926739,4,12,4100,1366.667,2295,2.222222222,1.311111111,28,1.15,1,4.101678351,4.965517241,3.95,0
127,564.2,1,comb,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.751433082,4,5,4120,1373.333,2479,2.222222222,1.311111111,28,1.6,1,2.718501689,6.24137931,5.5,0
112,453.2,1,cook,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.656289901,4,11,3628,1209.333,2268,2.222222222,1.311111111,28,1.25,1.15,3.70018433,6.103448276,4.22,0
91,445,1,cope,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.648360011,4,17,4887,1629,2233,2.222222222,1.311111111,28,1,1,3.682776646,2.931034483,9.44,1
43,796,1,cough,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.900913068,5,6,4940,1235,2485,2.222222222,1.311111111,28,1.7,1.35,2.854306042,5.931034483,4.32,0
11,879.4,1,could,naming116,TDadult,Female,240,0,0,0,0,0,0,0,0,1,0,naming,2.944186461,5,2,5512,1378,2434,2.222222222,1.311111111,28,1.85,1.4,4.616223371,2.137931034,4.32,0
166,578.2,1,deal,naming116,TDadult,Female,240,1,0,0,0,0,0,1,0,0,0,naming,2.762078087,4,16,7480,2493.333,1923,2.222222222,1.311111111,28,1.05,1,4.26883529,3.379310345,6,1
28,492.8,1,death,naming116,TDadult,Female,240,1,0,0,0,0,0,1,0,0,0,naming,2.692670699,5,1,9920,2480,2308,2.222222222,1.311111111,28,1.85,1.5,4.093631777,5.379310345,5.37,0
110,419.4,1,down,naming116,TDadult,Female,240,1,0,0,0,0,0,1,0,0,0,naming,2.622628426,4,4,1439,479.667,485,2.222222222,1.311111111,28,1.55,1.3,4.578730872,4.620689655,4.93222,1
39,520.5,1,draw,naming116,TDadult,Female,240,1,0,0,0,0,0,1,0,0,0,naming,2.716420734,4,5,3732,1244,1081,2.222222222,1.311111111,28,1.55,1.65,3.890253305,5.103448276,4.11,0
